,,0,1,2,3,4,5,6,7,8,9
,4,2267518,2253346,2278748,2261073,2297056,2305542,2301081,2255877,2275415,2268982
,5,2271961,2256856,2276326,2259072,2303069,2319462,2289109,2257922,2277794,2264351
,6,2290352,2280863,2280771,2274206,2303659,2309673,2297069,2258889,2296256,2268426
,7,2284198,2277987,2274868,2261400,2302914,2312625,2286440,2257594,2289535,2289218
,8,2292622,2274344,2302993,2259660,2302775,2310478,2297349,2253257,2297628,2281859
,9,2270502,2272358,2285045,2251329,2286627,2316866,2274020,2251013,2291559,2266461
,Best,2265089,2253346,2274868,2250176,2279066,2290105,2274020,2245914,2272419,2261648
,Mean,2277166.45,2268520.05,2287772.45,2261535.35,2295794.2,2304487.4,2287596.85,2256400.5,2282959.3,2273754.4
300x20,1,2633264,2603560,2648687,2645443,2654960,2687267,2632780,2621499,2640749,2707901
,10,2630126,2613117,2637856,2652647,2635044,2644916,2664234,2629347,2609478,2690438
,11,2630757,2639768,2659064,2661405,2637426,2644180,2624833,2592866,2648091,2699061
,12,2664763,2605997,2634838,2656900,2672019,2663828,2620989,2601277,2647490,2655565
,13,2663419,2602439,2620616,2658133,2680795,2655127,2626052,2631279,2623793,2716916
,14,2632102,2654153,2663678,2628601,2629032,2639284,2631894,2595733,2631500,2694046
,15,2637602,2629089,2621767,2658971,2632239,2641565,2629799,2589937,2618257,2652323
,16,2621030,2648722,2652741,2649462,2661844,2682253,2627033,2625293,2614573,2800716
,17,2657254,2631283,2627121,2656014,2663887,2676755,2620159,2595838,2613815,2695203
,18,2664741,2631358,2616136,2645298,2631022,2639588,2661172,2644129,2617572,2771706
,19,2642375,2597259,2625057,2618263,2663730,2680480,2626887,2594204,2619400,2664061
,2,2632181,2633885,2614861,2639306,2674071,2686853,2624058,2602185,2650218,2692317
,20,2634521,2609611,2648757,2662238,2659100,2684588,2622795,2644689,2610122,2694668
,3,2658018,2619691,2668598,2616001,2661456,2636903,2632984,2603477,2644119,2698221
,4,2642861,2599777,2677253,2651406,2662674,2636137,2641358,2642396,2622121,2689587
,5,2653392,2642509,2630143,2648126,2638666,2677819,2628739,2621160,2605698,2797103
,6,2636516,2634800,2662853,2655578,2673498,2679481,2626215,2599485,2666247,2714584
,7,2660574,2649204,2621335,2660439,2628456,2644096,2655694,2601874,2637221,2775635
,8,2669095,2654944,2624316,2619336,2661999,2684982,2626081,2631707,2618597,2660753
,9,2628167,2643888,2666830,2643600,2634002,2680580,2655882,2621421,2649028,2706820
,Best,2621030,2597259,2614861,2616001,2628456,2636137,2620159,2589937,2605698,2652323
,Mean,2644637.9,2627252.7,2641125.35,2646358.35,2652796,2663334.1,2633981.9,2614489.8,2629404.45,2708881.2
350x10,1,3135536,3041374,3060013,3086218,3098195,3093047,3111591,3152744,3091542,3084253
,10,3126624,3030935,3055728,3085072,3104827,3091953,3104812,3154396,3067604,3081887
,11,3122745,3029375,3039338,3086135,3099173,3099328,3106956,3153216,3105596,3082691
,12,3126832,3029142,3043315,3099367,3100640,3074201,3107698,3142856,3097190,3071874
,13,3110986,3068691,3054713,3094937,3110664,3093832,3110688,3152718,3066721,3076679
,14,3138579,3068748,3042770,3079385,3104838,3084212,3107415,3149381,3086686,3080036
,15,3122526,3063628,3054193,3080777,3095257,3092001,3111367,3144159,3088278,3078266
,16,3126826,3067219,3048998,3091369,3106760,3104658,3107527,3154421,3092313,3078469
,17,3126515,3050600,3047748,3088781,3111409,3099898,3119671,3149060,3101042,3078308
,18,3124662,3070906,3058217,3089086,3103822,3090397,3104530,3161161,3099382,3089601
,19,3119783,3046043,3036959,3094566,3103578,3094878,3105502,3151709,3104337,3070467
,2,3126545,3055268,3047562,3098239,3108370,3079909,3107778,3150671,3096531,3052866
,20,3117747,3053607,3044497,3089473,3095920,3084864,3106967,3151445,3095195,3084953
,3,3119711,3069493,3045682,3093271,3109070,3096267,3114963,3146954,3097609,3075916
,4,3119380,3066536,3054221,3082703,3113964,3061467,3115712,3148702,3098930,3053339
,5,3128395,3045685,3041879,3094571,3091702,3093117,3117684,3154996,3086390,3081490
,6,3131833,3061975,3066078,3096692,3098341,3088670,3113659,3153304,3105132,3078693
,7,3119288,3055491,3035193,3095217,3108700,3065909,3113520,3147140,3069185,3081336
,8,3130336,3051344,3049598,3089855,3105303,3083330,3106862,3154882,3070156,3075933
,9,3135222,3058125,3034624,3083966,3106145,3076596,3109044,3155048,3104339,3089972
,Best,3110986,3029142,3034624,3079385,3091702,3061467,3104530,3142856,3066721,3052866
,Mean,3125503.55,3054209.25,3048066.3,3089984,3103833.9,3087426.7,3110197.3,3151448.15,3091207.9,3077351.45
350x20,1,3592933,3701508,3636720,3580912,3662729,3664303,3566832,3547220,3569122,3506038
,10,3601034,3708163,3542804,3729931,3607140,3581314,3604191,3502648,3546615,3509793
,11,3554349,3577363,3629164,3674550,3638120,3535262,3573374,3544759,3694267,3546018
,12,3661070,3564164,3671275,3734436,3661646,3547178,3626972,3581882,3582615,3522315
,13,3556533,3593462,3645159,3723348,3502507,3530340,3691911,3568931,3561296,3531839
,14,3680170,3720550,3663079,3716712,3649523,3522141,3698477,3554154,3567274,3536780
,15,3657819,3620686,3564972,3590740,3653823,3659557,3574601,3611430,3593058,3500784
