,,0,1,2,3,4,5,6,7,8,9
,Mean,1873254.1,1918632.9,1901044.85,1876539.5,1862001.2,1883179.6,1902067.25,1878046.5,1886133.2,1860643.25
,Std. Dev,2078.29854245701,2322.94139536834,2097.62638475015,2583.8066674457,2624.08481490013,1310.69083431521,1506.07076352237,2181.42354535072,2067.03226364452,2867.69692803348
,ARPD,1.3955888888107,1.38177727356071,1.13038063704785,1.31769623580151,1.37494167677965,1.27006252009882,1.37946077840896,1.46321131216561,1.40533786668129,1.25216787029837
300x10,1,2272000,2254742,2269477,2239258,2281106,2290214,2273376,2228859,2272774,2267799
,10,2265860,2256232,2269477,2239258,2283522,2289337,2277139,2228859,2272774,2267621
,11,2273498,2253775,2269477,2239258,2282452,2290214,2273182,2228859,2272774,2263764
,12,2270398,2253889,2269477,2239258,2278538,2290214,2274409,2228859,2272774,2266691
,13,2268977,2253796,2269477,2239258,2282973,2290214,2276620,2228859,2272774,2267799
,14,2273108,2253990,2269477,2239258,2278758,2290214,2276510,2228859,2272774,2266415
,15,2272100,2254376,2269477,2239258,2283391,2290214,2274620,2227617,2272774,2264967
,16,2270337,2256063,2269477,2239258,2280141,2290214,2274383,2228859,2272774,2267799
,17,2272529,2256216,2269477,2239258,2276761,2290214,2277911,2228374,2272774,2267799
,18,2274217,2255461,2269477,2239258,2284768,2289587,2275410,2228859,2272774,2267493
,19,2271553,2250132,2269477,2239258,2282644,2290214,2274780,2228859,2272774,2267799
,2,2269760,2250689,2269477,2239258,2279264,2288433,2278769,2228859,2272774,2266048
,20,2267005,2252677,2269477,2239258,2282007,2288064,2274971,2228859,2272774,2266141
,3,2269685,2255046,2269477,2239258,2281431,2290214,2271746,2228859,2272774,2265371
,4,2270420,2250027,2269477,2239258,2281603,2289522,2275461,2228859,2272774,2265470
,5,2271926,2257033,2269477,2239258,2280651,2289809,2277370,2228859,2272774,2265753
,6,2272771,2252369,2269477,2239258,2281865,2284501,2274399,2228859,2272774,2266052
,7,2271633,2255241,2269477,2239258,2282707,2289028,2274024,2228859,2272774,2266489
,8,2268208,2252519,2269477,2239258,2282326,2290214,2273493,2228859,2272774,2267094
,9,2270399,2255085,2269477,2239258,2283984,2290214,2271919,2228859,2272774,2265909
,Min,2265860,2250027,2269477,2239258,2276761,2284501,2271746,2227617,2272774,2263764
,Max,2274217,2257033,2269477,2239258,2284768,2290214,2278769,2228859,2272774,2267799
