,,0,1,2,3,4,5,6,7,8,9
,Std. Dev.,832.791937116538,1024.1732018406,954.428099632665,1086.34005895217,997.713681109808,1019.70844646373,1278.79209042217,853.547581382673,934.050853737858,849.783209196074
,ARPD,0.685359697440827,0.558053856354537,0.61721730561606,0.669636886004569,0.558010468094985,0.78587754313675,0.752904671240083,0.655846581711012,0.662934136035718,0.642368103101087
200x10,1,1055432,1044821,1052752,1037360,1046609,1012662,1064282,1052765,1037228,1040374
,10,1057326,1049771,1053895,1037330,1047852,1016096,1063599,1055419,1038891,1044288
,11,1056587,1046229,1057796,1043412,1046629,1013305,1068610,1056319,1034238,1046152
,12,1057960,1046454,1054159,1041703,1043061,1018680,1063107,1058244,1036732,1040900
,13,1062161,1047014,1063227,1037907,1047935,1013549,1066192,1054380,1036066,1042911
,14,1051580,1045554,1058414,1042433,1046337,1015890,1065720,1054039,1032887,1041577
,15,1056658,1047792,1053318,1039570,1045837,1020638,1063070,1054236,1038208,1044990
,16,1054733,1045942,1056221,1040141,1045325,1015807,1063398,1057248,1034942,1041119
,17,1052779,1050669,1058045,1034725,1047674,1015748,1070088,1059627,1031706,1046197
,18,1056395,1046785,1055835,1035937,1044528,1014168,1062329,1054527,1034629,1041252
,19,1058064,1043868,1055715,1039451,1046071,1017426,1063503,1057708,1032229,1045014
,2,1057360,1044550,1054785,1039783,1046861,1019100,1068062,1053177,1036437,1039020
,20,1059800,1048061,1053342,1038280,1045600,1018561,1064002,1053869,1036942,1043976
,3,1060615,1049234,1055032,1039215,1041348,1018696,1065148,1059605,1033653,1042308
,4,1058488,1043120,1057546,1040397,1050032,1017916,1062119,1053438,1031858,1043870
,5,1054662,1044317,1056235,1039200,1043822,1018578,1062373,1050187,1034648,1043282
,6,1057323,1044624,1052960,1035354,1045639,1013457,1062688,1052137,1032646,1043601
,7,1058646,1046716,1054964,1037681,1045818,1013529,1065690,1057497,1037228,1038264
,8,1055887,1054864,1058743,1039121,1044169,1017989,1069501,1054947,1033621,1038845
,9,1056824,1045708,1054401,1037892,1049398,1018755,1069177,1058456,1038940,1040503
,Min,1051580,1043120,1052752,1034725,1041348,1012662,1062119,1050187,1031706,1038264
,Max,1062161,1054864,1063227,1043412,1050032,1020638,1070088,1059627,1038940,1046197
,Mean,1056964,1046804.65,1055869.25,1038844.6,1046027.25,1016527.5,1065132.9,1055391.25,1035186.45,1042422.15
,Std. Dev.,2481.68329969801,2746.48497413656,2546.02042152888,2220.47990071374,2061.41147032804,2416.23751664486,2629.35857497403,2596.30958487741,2329.76939168259,2378.45069596952
,ARPD,0.887881778665257,1.03882371564087,0.792142012331384,0.65397080695091,0.86536078676789,0.981224854716138,1.11477230655313,0.874101310781594,0.979515092986846,1.09061401739373
200x20,1,1237056,1259220,1276368,1256710,1235700,1241540,1257780,1258526,1250279,1261431
,10,1242393,1255805,1278887,1245781,1242882,1241634,1256155,1256797,1241795,1261989
,11,1242949,1255116,1274188,1260749,1238760,1241257,1254918,1255953,1249797,1259607
,12,1240427,1257830,1280275,1260774,1240074,1241503,1249869,1256295,1243218,1256870
,13,1241291,1257894,1274967,1258298,1236307,1249174,1256063,1256027,1240219,1264902
,14,1242550,1251419,1281032,1251564,1238727,1242935,1255071,1254406,1247714,1260379
,15,1239725,1257866,1281258,1256933,1238394,1235966,1257916,1259793,1242674,1265703
,16,1246654,1261022,1277403,1250372,1237601,1239191,1254607,1254709,1243814,1261345
,17,1244480,1253908,1280301,1258279,1237723,1242798,1255089,1257176,1245049,1258273
,18,1238873,1253094,1275088,1253821,1239722,1239854,1261740,1256275,1247990,1260036
,19,1239332,1260141,1279162,1253968,1230538,1244367,1253300,1252636,1244015,1265191
,2,1244587,1253943,1281622,1255845,1236763,1239387,1252025,1256276,1243308,1253307
,20,1237413,1253980,1276109,1257894,1236776,1236873,1254557,1254060,1243127,1260181
,3,1249795,1258130,1279854,1260758,1235509,1234953,1254146,1251878,1244112,1265361
,4,1233815,1251916,1280721,1258444,1238381,1237370,1253194,1253781,1244675,1259861
,5,1237504,1258670,1279016,1256121,1236269,1242890,1257558,1251696,1240735,1260646
,6,1240512,1256637,1278579,1250766,1236034,1238937,1252549,1257391,1244095,1265972
,7,1235242,1258150,1283641,1250271,1237212,1239369,1258293,1252019,1246500,1263688
,8,1236846,1256924,1276457,1250763,1235495,1246397,1254827,1254516,1239173,1263773
,9,1239364,1262972,1281230,1253151,1243234,1243975,1253120,1256772,1245069,1258912
,Min,1233815,1251419,1274188,1245781,1230538,1234953,1249869,1251696,1239173,1253307
,Max,1249795,1262972,1283641,1260774,1243234,1249174,1261740,1259793,1250279,1265972
,Mean,1240540.4,1256731.85,1278807.9,1255063.1,1237605.05,1241018.5,1255138.85,1255349.1,1244367.9,1261371.35
,Std. Dev.,3927.97973250211,3062.64801618675,2596.84867524183,4181.99117646128,2751.52389308371,3508.66736585424,2646.99957797304,2234.4481692473,2953.78479599524,3288.50764865511
,ARPD,1.11350834108335,1.20153952574103,0.999476366600245,1.45588750037387,1.1486280506493,1.28663118014714,1.07032911461718,1.17092729001789,1.24500230256146,1.13982132147061
500x20,1,6825297,6956028,6883116,6907584,6888151,6909568,6829295,6897082,6851252,6890221
,10,6866891,6966878,6894634,6922010,6897359,6891404,6831010,6928347,6869382,6900176
,11,6849547,6940632,6859117,6939091,6915970,6867013,6827285,6945078,6838777,6934547
,12,6834647,6947974,6892095,6921429,6893912,6896985,6843837,6936946,6855120,6934848
,13,6871695,6939032,6891209,6910805,6898614,6881253,6863090,6900540,6848920,6875319
,14,6851771,6948206,6903480,6930019,6927031,6869824,6852962,6902741,6845997,6900645
,15,6845292,6944413,6885100,6925696,6912312,6905433,6852219,6912602,6853403,6906740
,16,6841157,6962221,6896769,6914539,6862673,6867680,6844040,6932004,6858949,6935060
,17,6813586,6984967,6889451,6887013,6889744,6929820,6853953,6960406,6858356,6912375
,18,6839484,6955859,6912211,6931781,6879405,6908513,6850194,6906051,6863694,6889058
,19,6827980,6954975,6846347,6919401,6882742,6900924,6860383,6915577,6867652,6883428
,2,6868406,6959298,6878835,6911329,6871893,6930019,6837967,6918162,6834614,6917833
,20,6866482,6942002,6877625,6917959,6891088,6906200,6866412,6956268,6837440,6897317
,3,6846707,6953949,6873688,6930025,6880104,6901543,6835455,6931812,6855071,6939821
,4,6837175,6955880,6903995,6924250,6910832,6902158,6829707,6906089,6839441,6904000
,5,6848426,7000939,6878100,6912439,6899756,6900829,6857438,6935311,6840147,6928497
,6,6866857,6973472,6858517,6920362,6891511,6894947,6838005,6912877,6872530,6894322
,7,6866856,6943721,6888034,6931992,6866773,6887335,6831171,6949725,6867567,6924695
,8,6850557,6952114,6881959,6920317,6879008,6896805,6865210,6886125,6862938,6927369
,9,6843340,6934856,6907871,6925095,6882729,6884664,6865727,6902269,6868012,6920059
,Min,6813586,6934856,6846347,6887013,6862673,6867013,6827285,6886125,6834614,6875319
,Max,6871695,7000939,6912211,6939091,6927031,6930019,6866412,6960406,6872530,6939821
,Mean,6848107.65,6955870.8,6885107.65,6920156.8,6891080.35,6896645.85,6846768,6921800.6,6854463.1,6910816.5
,Std. Dev.,16151.6688278235,16106.7757353691,16953.4193330307,11294.5827657613,16623.7899956184,17343.288370509,13665.7842496468,21089.7071263136,12021.050229537,19368.7439787868
,ARPD,2.08785842926405,1.84786141873953,2.04109605688839,1.96112775881848,2.01063186789192,2.14989166845392,2.05561004403133,2.24495743683622,1.99374478645405,2.11552910946127
