,,0,1,2,3,4,5,6,7,8,9
,4,1244479,1261837,1284622,1258318,1238832,1247126,1256864,1261673,1249695,1264371
,5,1243711,1256361,1284724,1256366,1242236,1244037,1257981,1255189,1250643,1265324
,6,1241936,1260604,1285060,1254812,1245573,1244928,1260383,1260775,1249115,1267005
,7,1244414,1259592,1283201,1253446,1244897,1239550,1253867,1261959,1247146,1261982
,8,1241744,1261935,1285529,1254056,1242078,1244456,1259693,1259492,1245372,1263812
,9,1242841,1259574,1283351,1259103,1240118,1246104,1257796,1261795,1248738,1263119
,Min,1240048,1256361,1281487,1253106,1238422,1239550,1253867,1255189,1244303,1259320
,Max,1246755,1262085,1286864,1260458,1245573,1247126,1260954,1263227,1251694,1268260
,Mean,1243431.65,1259933.8,1283968.9,1256175.55,1241994.1,1243883.7,1257500.85,1260324.95,1248542.9,1264369.4
,Std. Dev.,1730.48758796625,1590.34202213499,1494.98836115871,2037.86610466103,2188.38979256679,1712.99322824114,1846.12733423524,1893.05632787995,1961.72740474468,2098.58231344777
,ARPD,1.34916727729466,1.45938472118543,1.40708903268404,1.54581493274742,1.50734215410718,1.52047657057231,1.26052967877685,1.57194032978192,1.58469113945061,1.38021225893152
500x20,1,6728948,6850901,6771104,6814850,6779596,6780858,6738947,6811169,6758158,6794297
,10,6734255,6847097,6780292,6817276,6787823,6769678,6731602,6806548,6741071,6793466
,11,6732368,6858716,6777958,6812053,6796627,6784535,6737445,6813337,6753047,6792019
,12,6729429,6854916,6778063,6817761,6779888,6786008,6748866,6802325,6758466,6799471
,13,6727197,6856803,6770521,6815779,6784011,6786008,6739992,6806628,6747721,6804194
,14,6728168,6845984,6772439,6817758,6799403,6786008,6733004,6796777,6760926,6785983
,15,6736400,6855212,6761062,6812642,6774029,6780537,6737122,6812872,6753887,6804242
,16,6736283,6861734,6765944,6814379,6774039,6776630,6750199,6818501,6746071,6799273
,17,6729588,6857027,6769213,6811372,6787588,6782739,6741428,6808215,6752310,6790024
,18,6734210,6858023,6769843,6823300,6776992,6781716,6729208,6804125,6747191,6795232
,19,6724731,6862854,6779122,6821229,6782390,6786008,6749296,6805068,6736502,6806897
,2,6726168,6846685,6781695,6824032,6787369,6776726,6741554,6813331,6747953,6799977
,20,6735839,6868481,6782203,6817625,6790089,6768056,6730394,6808290,6766580,6794830
,3,6738938,6868188,6778521,6809329,6792954,6781785,6734832,6805718,6756969,6805314
,4,6727353,6864356,6780793,6819643,6772771,6786008,6746778,6808383,6751515,6795461
,5,6734920,6845453,6774680,6822438,6789142,6772047,6736601,6815900,6750337,6800933
,6,6730283,6849527,6773194,6820363,6790268,6786008,6742624,6807982,6752160,6790198
,7,6736389,6864462,6776470,6822265,6783076,6782080,6742571,6819166,6749090,6799664
,8,6727962,6848824,6777786,6820932,6755257,6774984,6727159,6809653,6757131,6797673
,9,6728240,6852988,6775635,6819137,6779215,6762470,6741258,6802123,6738855,6801011
,Min,6724731,6845453,6761062,6809329,6755257,6762470,6727159,6796777,6736502,6785983
,Max,6738938,6868481,6782203,6824032,6799403,6786008,6750199,6819166,6766580,6806897
,Mean,6731383.45,6855911.55,6774826.9,6817708.15,6783126.35,6779544.45,6739044,6808805.55,6751297,6797507.95
,Std. Dev.,4181.42065350748,7421.42687709751,5605.65065381634,4237.64881775632,9909.8473315289,6954.61296720991,6741.54919725039,5636.27866662878,7450.7193294551,5602.9574659986
,ARPD,0.347797639642978,0.384258063495912,0.406674465241137,0.451656197224893,0.412557953013483,0.415440518664308,0.44991250376368,0.575857914116193,0.458643244509242,0.441260586215737
