,,0,1,2,3,4,5,6,7,8,9
,18,1587264,1615325,1655568,1633795,1671328,1582092,1616801,1574026,1609749,1615736
,19,1577460,1620561,1650502,1625743,1667850,1584138,1611749,1565475,1613087,1613458
,2,1583329,1611849,1652375,1630336,1669611,1588380,1614503,1564151,1608951,1617717
,20,1586767,1612626,1645610,1625113,1672263,1586852,1615489,1573802,1611566,1617342
,3,1583100,1606060,1656339,1628047,1673642,1592198,1614035,1565474,1613725,1610933
,4,1581535,1612530,1652274,1622456,1667077,1588720,1612911,1567914,1603609,1615943
,5,1583392,1607739,1652528,1623950,1667229,1587006,1613620,1564725,1616957,1617943
,6,1578299,1607668,1654425,1624120,1671190,1584589,1616455,1569281,1610669,1616148
,7,1584640,1607338,1654683,1623586,1668834,1585554,1613098,1570788,1614583,1616955
,8,1586953,1609921,1654005,1620061,1669092,1583361,1613443,1572811,1614947,1611243
,9,1587669,1613226,1653552,1624481,1672909,1593597,1616588,1571080,1609677,1615083
,Best,1577460,1603382,1645321,1620061,1664774,1582092,1604947,1563658,1603609,1610183
,Mean,1584734.55,1609736.2,1652689.1,1625410.85,1670369,1586348.5,1613054,1568882.65,1611429.7,1615478.05
250x20,1,1864077,1908661,1914756,1874746,1863021,1882534,1898490,1883736,1885914,1870559
,10,1866860,1913293,1896309,1878347,1859966,1885576,1897174,1876476,1878545,1868289
,11,1871930,1923147,1903346,1873727,1864965,1885005,1899665,1879371,1884688,1856858
,12,1871105,1919425,1905000,1880839,1864755,1879360,1899858,1877703,1887469,1859259
,13,1871520,1926868,1901085,1870788,1854795,1890544,1892938,1881212,1887261,1866798
,14,1880256,1916492,1904406,1880953,1854646,1877989,1892426,1878237,1890612,1871286
,15,1871640,1921210,1909341,1876936,1861865,1882291,1903124,1888743,1890772,1861843
,16,1873428,1917215,1907296,1867100,1855666,1879456,1901137,1882171,1887217,1865073
,17,1868883,1924565,1896425,1874418,1856133,1882716,1902310,1872564,1888562,1869281
,18,1868511,1921538,1902224,1876362,1865002,1882335,1906442,1878341,1888134,1864672
,19,1866865,1912248,1911612,1875446,1857354,1880281,1896311,1883623,1885685,1862888
,2,1869474,1912908,1902299,1870730,1861887,1882483,1901789,1879397,1880572,1857016
,20,1870675,1921985,1900813,1872299,1860095,1886199,1891529,1889165,1885935,1855990
,3,1875351,1928866,1900059,1883234,1861213,1880411,1897996,1881325,1878960,1854632
,4,1873414,1911064,1901297,1862027,1857478,1885868,1902662,1883969,1879431,1863144
,5,1866589,1919136,1902158,1876875,1872037,1878318,1900112,1876604,1901789,1871777
,6,1872982,1913545,1897901,1874176,1861546,1884334,1895334,1875646,1879132,1865647
,7,1869259,1918091,1895351,1885243,1863082,1887646,1901531,1880660,1892221,1863483
,8,1868801,1917905,1904445,1879394,1852985,1886043,1898655,1880604,1887682,1858737
,9,1873453,1921720,1900483,1872805,1864578,1887207,1904208,1883126,1885475,1861505
,Best,1864077,1908661,1895351,1862027,1852985,1877989,1891529,1872564,1878545,1854632
,Mean,1870753.65,1918494.1,1902830.3,1875322.25,1860653.45,1883329.8,1899184.55,1880633.65,1886302.8,1863436.85
300x10,1,2261881,2251743,2280860,2259401,2284235,2289780,2280438,2234374,2285652,2272934
,10,2266653,2254984,2267855,2247025,2271016,2290076,2273513,2233636,2279359,2270659
,11,2265391,2245060,2269170,2252652,2288184,2292362,2278090,2241199,2277479,2276084
,12,2270610,2252549,2267110,2255301,2289969,2291502,2273849,2233074,2284476,2273709
,13,2275683,2252073,2267855,2250045,2278373,2298556,2276777,2238539,2268008,2277083
,14,2262021,2244779,2262773,2247780,2277706,2297727,2271250,2231414,2280418,2273780
,15,2277038,2254479,2274596,2243910,2276069,2295916,2279281,2230040,2281524,2264332
,16,2263758,2249080,2270398,2254818,2278250,2296960,2274453,2232394,2273475,2273330
,17,2281585,2249770,2269478,2254720,2278216,2296148,2278743,2239949,2274557,2275873
,18,2265427,2246951,2281846,2251540,2286367,2292177,2274219,2240702,2274103,2275785
,19,2265114,2239387,2264783,2254009,2273437,2297620,2286914,2240827,2275062,2274586
,2,2264007,2250714,2277240,2252147,2282579,2282847,2284004,2248710,2278480,2279239
,20,2266657,2246022,2275651,2241185,2277826,2294207,2275640,2237041,2273154,2269320
,3,2266665,2247378,2275901,2262600,2283840,2295882,2281386,2247280,2287407,2277434
,4,2265596,2244909,2268100,2248163,2276501,2291531,2279317,2238480,2278409,2275986
,5,2277441,2253624,2279365,2249908,2276151,2286888,2271267,2232157,2276297,2267768
,6,2274835,2251426,2285276,2257389,2280854,2287511,2276774,2240584,2283243,2268751
,7,2277128,2248195,2265743,2245543,2273268,2297725,2275348,2235051,2283358,2281661
,8,2277341,2251127,2286279,2245354,2282339,2289646,2275731,2245535,2275612,2275281
,9,2262182,2248068,2270112,2253762,2283028,2290959,2277079,2232780,2278960,2276286
,Best,2261881,2239387,2262773,2241185,2271016,2282847,2271250,2230040,2268008,2264332
,Mean,2269350.65,2249115.9,2273019.55,2251362.6,2279910.4,2292801,2277203.65,2237688.3,2278451.65,2273994.05
300x20,1,2625717,2608437,2629842,2625588,2645626,2659309,2638104,2602788,2630261,2667810
,10,2615220,2611156,2631786,2624384,2636972,2648661,2638463,2599882,2623372,2653053
,11,2632718,2622705,2631801,2630883,2636510,2655115,2623343,2601484,2633920,2648085
,12,2630625,2633752,2627094,2636068,2649247,2655378,2626643,2603388,2630361,2651270
